text,label
Just wanted to say holy shit you guys werent kidding about this bud,0
K sure am in my relatives home. Sms me de. Pls emoji,0
You see the requirements please,0
We will meet soon princess! Ttyl!,0
Dai i downloaded but there is only exe file which i can only run that exe after installing.,0
You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr number weekend,0
Well its not like you actually called someone a punto. That woulda been worse.,0
Hi. Hope you had a good day. Have a better night.,0
Hi happy birthday. Hi hi hi hi hi hi hi,0
I am going to film number day da. At number pm. Sorry da.,0
I was at bugis juz now wat But now im walking home oredi so late then reply I oso saw a top dat i like but din buy Where r now?,0
Stop knowing me so well!,0
how are you? I miss you!,0
Yes ammae .life takes lot of turns you can only sit and try to hold the steering,0
How do you plan to manage that,0
Our records indicate u maybe entitled to number pounds in compensation for the Accident you had. To claim number free reply with CLAIM to this msg. number stop txt STOP,1
Fine. Do you remember me.,0
What you doing?how are you?,0
Hello As per request from ltgt Rs number has been transfered to you,0
PRIVATE! Your number Account Statement for shows number unredeemed S. I. M. points. Call number Identifier Code: number Expires number number number,1
Hiya have u been paying money into my account? If so thanks. Got a pleasant surprise when i checked my balance u c i dont get statements number that acc,0
Go where n buy? Juz buy when we get there lar.,0
Can. Dunno wat to get number her,0
I think just yourself Thanks and see you tomo,0
Really dun bluff me leh U sleep early too. Nite,0
Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to number Txts cost number per msg. TnCs on website. X,1
I not busy juz dun wan number go so early Hee,0
Nothing. I meant that once the money enters your account here the bank will remove its flat rate. Someone transfered ltgt to my account and ltgt dollars got removed. So the banks differ and charges also differ.be sure you trust the number ja person you are sending account details to cos,0
That means you got an A in epi she.s fine. She.s here now.,0
my exwife was not able to have kids. Do you want kids one day?,0
Great. Im in church now will holla when i get out,0
Ok Take ur time n enjoy ur dinner,0
The monthly amount is not that terrible and you will not pay anything till number months after finishing school.,0
So pay first lar Then when is da stock comin,0
Thanks for picking up the trash.,0
A gram usually runs like ltgt a half eighth is smarter though and gets you almost a whole second gram for ltgt,0
Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to number and see who you could meet.,1
Hey Thk we juz go accordin to wat we discussed yest lor except no kb on sun Cos theres nt much lesson to go if we attend kb on sat,0
Ay wana meet on sat? wkg on sat?,0
My computer just fried the only essential part we dont keep spares of because my fucking idiot roommates looovvve leaving the thing running on full ltgt number,0
Eatin my lunch,0
Prakesh is there know.,0
Quite ok but a bit ex U better go eat smth now else ill feel guilty,0
What i mean was i left too early to check cos im working a number number,0
All these nice new shirts and the only thing I can wear them to is nudist themed you in mu?,0
dun need to pick ur gf?,0
ARR birthday today emoji i wish him to get more oscar.,0
Are you planning to come chennai?,0
Im an actor. When i work i work in the evening and sleep late. Since im unemployed at the moment i ALWAYS sleep late. When youre unemployed every day is saturday.,0
Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,0
Do u ever get a song stuck in your head for no reason and it wont go away til u listen to it like number times?,0
For you information IKEA is spelled with all caps. That is not yelling. when you thought i had left you you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please dont try and bullshit me. It makes me want to listen to you less.,0
Just taste fish curry :P,0
As per your request Melle Melle (Oru Minnaminunginte Nurungu Vettam) has been set as your callertune for all Callers. Press number to copy your friends Callertune,0
Fyi Im gonna call you sporadically starting at like ltgt bc we are not not doin this shit,0
Bloody hell cant believe you forgot my surname Mr . Ill give u a clue its spanish and begins with m,0
Mm you ask him to come its enough emoji,0
Shall i come to get pickle,0
Hostbased IDPS for linux systems.,0
have got few things to do. may be in pub later.,0
Early bird! Any purchases yet?,0
Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,0
Ranjith cal drpd Deeraj and deepak number min hold,0
Thanx number sending me home,0
New Theory: Argument wins d SITUATION but loses the PERSON. So dont argue with ur friends just . . . kick them amp say Im always correct.!,0
Mmm thats better now i got a roast down me! id b better if i had a few drinks down me number ! Good indian?,0
An Amazing Quote Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear .,0
What time do u get out?,0
Yup i thk so until e shop closes lor.,0
The world suffers a lot Not because of the violence of bad people. But because of the silence of good people! Gud night .,0
V skint too but fancied few bevies.waz gona go meet othrs in spoon but jst bin watchng planet earthsofa is v comfey If i dont make it hav gd night,0
Yes i will be there. Glad you made it.,0
No i am not having not any movies in my laptop,0
Can call me at number : number to make sure dat ive woken up,0
Hi ShanilRakhesh here.thanksi have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.,0
Now only i reached home. . . I am very tired now. . I will come tomorro,0
Hes just gonna worry for nothing. And he wont give you money its no use.,0
G.W.R,0
Staff of placement training in Amrita college.,0
Understand. his loss is my gain emoji so do you work? School?,0
Can you please ask macho what his price range is does he want something new or used plus it he only interfued in the blackberry bold ltgt or any bb,0
Sfine. Anytime. All the best with it.,0
Erm. I thought the contract ran out the number th of october.,0
XMAS iscoming ur awarded either currency number CD gift vouchers free entry number r currency number weekly draw txt MUSIC to number TnC www.Ldew.com number win number ppmx number age number subscription,1
Oh you got many responsibilities.,0
Yar lor Keep raining non stop Or u wan number go elsewhere?,0
That was random saw my old roomate on campus. He graduated,0
LOL No just was busy,0
Night has ended for another day morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng,0
Hey babe my friend had to cancel still up for a visit ?,0
Ill talk to the others and probably just come early tomorrow then,0
Yo you at jp and hungry like a mofo?,0
C movie is juz last minute decision mah. Juz watch number lar but i tot not interested.,0
Its justbeen overa week since we broke up and already our brains are going to mush!,0
URGENT! Your Mobile number has been awarded a UKP number prize GUARANTEED. Call number from landline. Claim number Valid number hrs only number ppm,1
Daddy will take good care of you emoji,0
I will reach office around ltDECIMALgt . amp my mobile have problem. You cannt get my voice. So call you asa ill free,0
I want snow. Its just freezing and windy.,0
I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,0
January Male Sale! Hot Gay chat now cheaper call number National rate from number pmin cheap to number pmin peak! To stop texts call number ( number pmin),1
number laptop I noe infra but too slow lar I wan fast one,0
Hi neva worry bout da truth coz the truth will lead me number ur heart. Its the least a unique person like u deserve. Sleep tight or morning,0
Hi number IBH Customer Loyalty Offer: The NEW NOKIA number Mobile from ONLY currency number at TXTAUCTION!Txt word:START to No: number get Yours Now! number T,1
Ok u can take me shopping when u get paid D,0
No she didnt. I will search online and let you know.,0
I dunno until when Lets go learn pilates,0
Haha yeah I see that now be there in a sec,0
Probably gonna swing by in a wee bit,0
