cleanlab_row_ID,image,pose,eye,expression,cleanlab_is_label_issue,cleanlab_is_ambiguous,cleanlab_is_outlier,cleanlab_action,cleanlab_suggested_label_original,cleanlab_suggested_label_pred,cleanlab_ambiguous_score,cleanlab_outlier_score,cleanlab_predicted_label_prob,cleanlab_predicted_label,cleanlab_top_labels,cleanlab_top_probs
592,sz24_up_neutral_sunglasses.png,up,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.994626142,0.625280976,0.312194437,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.31219443707567424, 0.24481525491064313, 0.22665503845715676, 0.21633526955652588]"
593,sz24_up_sad_open.png,up,open,sad,FALSE,TRUE,FALSE,unresolved,,,0.999512124,0.628910899,0.312236664,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.3122366640880958, 0.25307487201768664, 0.223542541462807, 0.2111459224314105]"
594,sz24_up_sad_sunglasses.png,up,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.990671473,0.60634762,0.314302831,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.31430283131321973, 0.2371981329672234, 0.22854276257445824, 0.21995627314509866]"
595,tammo_left_angry_open.png,left,open,angry,FALSE,FALSE,FALSE,,,,0.946586204,0.700834274,0.369069806,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.3690698055587709, 0.2735994298615028, 0.19620541683715353, 0.16112534774257276]"
596,tammo_left_angry_sunglasses.png,left,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.982345643,0.566306353,0.284779012,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.28477901221360175, 0.26889366473860776, 0.24014618876637678, 0.2061811342814138]"
597,tammo_left_happy_open.png,left,open,happy,FALSE,FALSE,TRUE,unresolved,,,0.985565945,0.920236707,0.29001249,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.2900124898268813, 0.28689737871489207, 0.24031030175627272, 0.1827798297019539]"
598,tammo_left_happy_sunglasses.png,left,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,angry,angry,0.992617992,0.519737124,0.269379611,angry,"[""angry"", ""happy"", ""sad"", ""neutral""]","[0.26937961138135164, 0.25858932704508963, 0.2448892388278558, 0.2271418227457029]"
599,tammo_left_neutral_open.png,left,open,neutral,FALSE,FALSE,FALSE,,,,0.990773101,0.765179574,0.275644507,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.27564450730625895, 0.25992943110634353, 0.24209187229241946, 0.22233418929497806]"
600,tammo_left_neutral_sunglasses.png,left,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.986838005,0.54227829,0.285165086,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.28516508618898223, 0.2605932680015724, 0.24886486104302286, 0.20537678476642246]"
601,tammo_left_sad_open.png,left,open,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.973152308,0.741744876,0.317216025,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.317216024501462, 0.24911026122530844, 0.24900623380844245, 0.18466748046478698]"
602,tammo_left_sad_sunglasses.png,left,sunglasses,sad,TRUE,TRUE,FALSE,unresolved,angry,angry,0.993827997,0.535352051,0.262531817,angry,"[""angry"", ""neutral"", ""happy"", ""sad""]","[0.2625318170973415, 0.2576012918070414, 0.2442269971662797, 0.23563989392933743]"
603,tammo_right_angry_open.png,right,open,angry,FALSE,FALSE,FALSE,,,,0.99252048,0.655260324,0.271187877,angry,"[""angry"", ""happy"", ""sad"", ""neutral""]","[0.2711878768705512, 0.2607783820236128, 0.24247494034660044, 0.22555880075923568]"
604,tammo_right_angry_sunglasses.png,right,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,sad,sad,0.988117695,0.532895744,0.268759935,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.2687599351757039, 0.26191522573838466, 0.25112049097265454, 0.2182043481132567]"
605,tammo_right_happy_sunglasses.png,right,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.992250197,0.593426168,0.301379649,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.30137964899101466, 0.2533799066334997, 0.2463058236917015, 0.19893462068378423]"
606,tammo_right_neutral_open.png,right,open,neutral,FALSE,FALSE,FALSE,,,,0.996415838,0.677948475,0.28798106,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.28798106001776264, 0.25042808711720466, 0.23617834453431055, 0.22541250833072213]"
607,tammo_right_neutral_sunglasses.png,right,sunglasses,neutral,TRUE,TRUE,FALSE,unresolved,angry,angry,0.994601822,0.510030746,0.255766036,angry,"[""angry"", ""neutral"", ""happy"", ""sad""]","[0.255766036425263, 0.2533639150052652, 0.24777569548741823, 0.24309435308205363]"
608,tammo_right_sad_sunglasses.png,right,sunglasses,sad,FALSE,FALSE,FALSE,,,,0.991661597,0.550918579,0.267008757,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.267008756761182, 0.2558269307248941, 0.25118967746963117, 0.22597463504429285]"
609,tammo_straight_angry_open.png,straight,open,angry,FALSE,FALSE,FALSE,,,,0.989815307,0.761761785,0.272212059,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.27221205931648595, 0.2622510851793635, 0.24125419259902897, 0.22428266290512164]"
610,tammo_straight_angry_sunglasses.png,straight,sunglasses,angry,FALSE,TRUE,FALSE,unresolved,,,0.999542375,0.738219738,0.287759379,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.28775937944215135, 0.27768966436315956, 0.21889169525133986, 0.2156592609433493]"
611,tammo_straight_happy_open.png,straight,open,happy,FALSE,FALSE,FALSE,,,,0.986641181,0.748515725,0.397309772,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.39730977239813403, 0.23155867095807736, 0.19151804985912949, 0.17961350678465923]"
612,tammo_straight_happy_sunglasses.png,straight,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.992294125,0.770468354,0.339812344,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.3398123443309462, 0.2339760771392339, 0.226820310861656, 0.19939126766816387]"
613,tammo_straight_neutral_open.png,straight,open,neutral,FALSE,FALSE,FALSE,,,,0.99907457,0.728228152,0.284011118,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.2840111180614335, 0.282343673649691, 0.22157549272965682, 0.2120697155592188]"
614,tammo_straight_neutral_sunglasses.png,straight,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.993838135,0.702594221,0.293685211,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2936852110634147, 0.23867303056592565, 0.23424179507826007, 0.23339996329239965]"
615,tammo_straight_sad_open.png,straight,open,sad,FALSE,FALSE,FALSE,,,,0.954294164,0.798470497,0.339762658,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.3397626580639943, 0.29591914205305475, 0.20075435494725205, 0.16356384493569895]"
616,tammo_straight_sad_sunglasses.png,straight,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.96741215,0.770787358,0.29742224,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.2974222398862219, 0.2875544163847077, 0.24971747115905518, 0.16530587257001522]"
617,tammo_up_angry_open.png,up,open,angry,FALSE,FALSE,FALSE,,,,0.979215693,0.639889002,0.294710764,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.29471076358026527, 0.268184889342527, 0.23762461319707348, 0.19947973388013424]"
618,tammo_up_angry_sunglasses.png,up,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.973833616,0.765822113,0.294181421,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.29418142069751946, 0.29302999540626756, 0.21874574239863587, 0.19404284149757706]"
619,tammo_up_happy_open.png,up,open,happy,FALSE,FALSE,FALSE,,,,0.994450052,0.669276118,0.275559294,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.2755592939153563, 0.262326395232703, 0.23759761097051602, 0.22451669988142464]"
620,tammo_up_happy_sunglasses.png,up,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.983097882,0.732847929,0.312844525,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.3128445246826492, 0.27685592188530744, 0.24312202115337864, 0.1671775322786646]"
621,tammo_up_neutral_open.png,up,open,neutral,TRUE,FALSE,FALSE,unresolved,angry,angry,0.973205077,0.648827672,0.288349182,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.2883491815274276, 0.27035283497552354, 0.2690722504933818, 0.17222573300366703]"
622,tammo_up_neutral_sunglasses.png,up,sunglasses,neutral,TRUE,FALSE,FALSE,unresolved,angry,angry,0.970022428,0.693887591,0.294985301,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.29498530114690663, 0.28639210930118664, 0.24689051236016735, 0.1717320771917393]"
623,tammo_up_sad_open.png,up,open,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.952147443,0.689634085,0.307922749,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.3079227489314909, 0.296628997590049, 0.26068896937778435, 0.13475928410067578]"
624,tammo_up_sad_sunglasses.png,up,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.957859439,0.855753958,0.335549583,angry,"[""angry"", ""sad"", ""happy"", ""neutral""]","[0.3355495832177842, 0.29693760676925784, 0.1924050340570544, 0.17510777595590366]"
